Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
27	Waveform 1	1	181.066680476	181.387145794	0.0	22050.0	0.320	22050.0		
27	Spectrogram 1	1	181.066680476	181.387145794	0.0	22050.0	0.320	22050.0	-46.4	
28	Waveform 1	1	183.381429468	183.675189343	0.0	22050.0	0.294	22050.0		
28	Spectrogram 1	1	183.381429468	183.675189343	0.0	22050.0	0.294	22050.0	-44.5	
29	Waveform 1	1	185.266833757	185.517864922	0.0	22050.0	0.251	22050.0		
29	Spectrogram 1	1	185.266833757	185.517864922	0.0	22050.0	0.251	22050.0	-47.1	
30	Waveform 1	1	187.922318209	188.248124616	0.0	22050.0	0.326	22050.0		
30	Spectrogram 1	1	187.922318209	188.248124616	0.0	22050.0	0.326	22050.0	-45.9	
31	Waveform 1	1	197.171727471	197.433440814	0.0	22050.0	0.262	22050.0		
31	Spectrogram 1	1	197.171727471	197.433440814	0.0	22050.0	0.262	22050.0	-45.1	
32	Waveform 1	1	206.860199794	207.127254226	0.0	22050.0	0.267	22050.0		
32	Spectrogram 1	1	206.860199794	207.127254226	0.0	22050.0	0.267	22050.0	-47.3	
33	Waveform 1	1	216.667270699	216.987736017	0.0	22050.0	0.320	22050.0		
33	Spectrogram 1	1	216.667270699	216.987736017	0.0	22050.0	0.320	22050.0	-48.0	
34	Waveform 1	1	217.548550324	217.852992376	0.0	22050.0	0.304	22050.0		
34	Spectrogram 1	1	217.548550324	217.852992376	0.0	22050.0	0.304	22050.0	-48.7	
35	Waveform 1	1	223.554954964	223.811327218	0.0	22050.0	0.256	22050.0		
35	Spectrogram 1	1	223.554954964	223.811327218	0.0	22050.0	0.256	22050.0	-51.0	
36	Waveform 1	1	223.827350484	224.105087093	0.0	22050.0	0.278	22050.0		
36	Spectrogram 1	1	223.827350484	224.105087093	0.0	22050.0	0.278	22050.0	-48.4	
37	Waveform 1	1	224.051676207	224.334753904	0.0	22050.0	0.283	22050.0		
37	Spectrogram 1	1	224.051676207	224.334753904	0.0	22050.0	0.283	22050.0	-49.8	
38	Waveform 1	1	227.860835805	228.106525882	0.0	22050.0	0.246	22050.0		
38	Spectrogram 1	1	227.860835805	228.106525882	0.0	22050.0	0.246	22050.0	-49.6	
39	Waveform 1	1	228.667340189	228.982464418	0.0	22050.0	0.315	22050.0		
39	Spectrogram 1	1	228.667340189	228.982464418	0.0	22050.0	0.315	22050.0	-48.8	
40	Waveform 1	1	234.106495221	234.378890741	0.0	22050.0	0.272	22050.0		
40	Spectrogram 1	1	234.106495221	234.378890741	0.0	22050.0	0.272	22050.0	-49.5	
41	Waveform 1	1	234.437642716	234.704697148	0.0	22050.0	0.267	22050.0		
41	Spectrogram 1	1	234.437642716	234.704697148	0.0	22050.0	0.267	22050.0	-47.2	
42	Waveform 1	1	242.067738302	242.350815999	0.0	22050.0	0.283	22050.0		
42	Spectrogram 1	1	242.067738302	242.350815999	0.0	22050.0	0.283	22050.0	-48.4	
43	Waveform 1	1	246.858563577	247.066866034	0.0	22050.0	0.208	22050.0		
43	Spectrogram 1	1	246.858563577	247.066866034	0.0	22050.0	0.208	22050.0	-50.5	
44	Waveform 1	1	247.825300620	248.327362952	0.0	22050.0	0.502	22050.0		
44	Spectrogram 1	1	247.825300620	248.327362952	0.0	22050.0	0.502	22050.0	-51.5	
45	Waveform 1	1	250.950800872	251.244560747	0.0	22050.0	0.294	22050.0		
45	Spectrogram 1	1	250.950800872	251.244560747	0.0	22050.0	0.294	22050.0	-47.1	
46	Waveform 1	1	262.060003192	262.300352181	0.0	22050.0	0.240	22050.0		
46	Spectrogram 1	1	262.060003192	262.300352181	0.0	22050.0	0.240	22050.0	-48.3	
47	Waveform 1	1	264.871473427	265.181256568	0.0	22050.0	0.310	22050.0		
47	Spectrogram 1	1	264.871473427	265.181256568	0.0	22050.0	0.310	22050.0	-48.3	
48	Waveform 1	1	265.870257002	266.153334700	0.0	22050.0	0.283	22050.0		
48	Spectrogram 1	1	265.870257002	266.153334700	0.0	22050.0	0.283	22050.0	-48.7	
49	Waveform 1	1	266.409706954	266.917110375	0.0	22050.0	0.507	22050.0		
49	Spectrogram 1	1	266.409706954	266.917110375	0.0	22050.0	0.507	22050.0	-51.1	
50	Waveform 1	1	275.145277076	275.444378039	0.0	22050.0	0.299	22050.0		
50	Spectrogram 1	1	275.145277076	275.444378039	0.0	22050.0	0.299	22050.0	-45.6	
51	Waveform 1	1	275.545858723	275.796889889	0.0	22050.0	0.251	22050.0		
51	Spectrogram 1	1	275.545858723	275.796889889	0.0	22050.0	0.251	22050.0	-45.8	
52	Waveform 1	1	288.527594310	288.837377451	0.0	22050.0	0.310	22050.0		
52	Spectrogram 1	1	288.527594310	288.837377451	0.0	22050.0	0.310	22050.0	-46.0	
53	Waveform 1	1	295.626733276	295.899128797	0.0	22050.0	0.272	22050.0		
53	Spectrogram 1	1	295.626733276	295.899128797	0.0	22050.0	0.272	22050.0	-44.7	
54	Waveform 1	1	301.741054321	302.050837462	0.0	22050.0	0.310	22050.0		
54	Spectrogram 1	1	301.741054321	302.050837462	0.0	22050.0	0.310	22050.0	-41.9	
55	Waveform 1	1	302.627675034	302.905411643	0.0	22050.0	0.278	22050.0		
55	Spectrogram 1	1	302.627675034	302.905411643	0.0	22050.0	0.278	22050.0	-45.4	
56	Waveform 1	1	304.171249650	304.459668436	0.0	22050.0	0.288	22050.0		
56	Spectrogram 1	1	304.171249650	304.459668436	0.0	22050.0	0.288	22050.0	-45.7	
57	Waveform 1	1	320.072240645	320.387364875	0.0	22050.0	0.315	22050.0		
57	Spectrogram 1	1	320.072240645	320.387364875	0.0	22050.0	0.315	22050.0	-41.6	
58	Waveform 1	1	325.940871613	326.213267133	0.0	22050.0	0.272	22050.0		
58	Spectrogram 1	1	325.940871613	326.213267133	0.0	22050.0	0.272	22050.0	-42.4	
59	Waveform 1	1	327.286825949	327.585926913	0.0	22050.0	0.299	22050.0		
59	Spectrogram 1	1	327.286825949	327.585926913	0.0	22050.0	0.299	22050.0	-43.6	
60	Waveform 1	1	328.969268869	329.252346567	0.0	22050.0	0.283	22050.0		
60	Spectrogram 1	1	328.969268869	329.252346567	0.0	22050.0	0.283	22050.0	-41.8	
61	Waveform 1	1	330.085425163	330.352479595	0.0	22050.0	0.267	22050.0		
61	Spectrogram 1	1	330.085425163	330.352479595	0.0	22050.0	0.267	22050.0	-39.3	
62	Waveform 1	1	330.448619190	330.721014710	0.0	22050.0	0.272	22050.0		
62	Spectrogram 1	1	330.448619190	330.721014710	0.0	22050.0	0.272	22050.0	-39.7	
63	Waveform 1	1	331.223077042	331.527519094	0.0	22050.0	0.304	22050.0		
63	Spectrogram 1	1	331.223077042	331.527519094	0.0	22050.0	0.304	22050.0	-44.4	
