Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
62	Spectrogram 1	1	350.956473981	351.323433053	0.0	22050.0	0.367	22050.0	-40.6	u.sqs.03_u.take.off_NA
63	Waveform 1	1	351.323433053	351.513239469	0.0	22050.0	0.190	22050.0		u.sqs.03_u.take.off_NA
63	Spectrogram 1	1	351.323433053	351.513239469	0.0	22050.0	0.190	22050.0	-39.5	u.sqs.03_u.take.off_NA
64	Waveform 1	1	351.513239469	351.703045886	0.0	22050.0	0.190	22050.0		u.sqs.03_u.take.off_NA
64	Spectrogram 1	1	351.513239469	351.703045886	0.0	22050.0	0.190	22050.0	-40.0	u.sqs.03_u.take.off_NA
65	Waveform 1	1	351.703045886	351.911832945	0.0	22050.0	0.209	22050.0		u.sqs.03_u.take.off_NA
65	Spectrogram 1	1	351.703045886	351.911832945	0.0	22050.0	0.209	22050.0	-39.5	u.sqs.03_u.take.off_NA
66	Waveform 1	1	351.911832945	352.120620003	0.0	22050.0	0.209	22050.0		u.sqs.03_u.take.off_NA
66	Spectrogram 1	1	351.911832945	352.120620003	0.0	22050.0	0.209	22050.0	-40.0	u.sqs.03_u.take.off_NA
67	Waveform 1	1	352.120620003	352.323080181	0.0	22050.0	0.202	22050.0		u.sqs.03_u.take.off_NA
67	Spectrogram 1	1	352.120620003	352.323080181	0.0	22050.0	0.202	22050.0	-41.1	u.sqs.03_u.take.off_NA
68	Waveform 1	1	352.316753300	352.525540358	0.0	22050.0	0.209	22050.0		u.sqs.03_u.take.off_NA
68	Spectrogram 1	1	352.316753300	352.525540358	0.0	22050.0	0.209	22050.0	-43.9	u.sqs.03_u.take.off_NA
69	Waveform 1	1	352.525540358	352.728000536	0.0	22050.0	0.202	22050.0		u.sqs.03_u.take.off_NA
69	Spectrogram 1	1	352.525540358	352.728000536	0.0	22050.0	0.202	22050.0	-45.0	u.sqs.03_u.take.off_NA
70	Waveform 1	1	352.728000536	352.974748878	0.0	22050.0	0.247	22050.0		u.sqs.03_u.take.off_NA
70	Spectrogram 1	1	352.728000536	352.974748878	0.0	22050.0	0.247	22050.0	-45.0	u.sqs.03_u.take.off_NA
71	Waveform 1	1	353.392322995	353.961742245	0.0	22050.0	0.569	22050.0		
71	Spectrogram 1	1	353.392322995	353.961742245	0.0	22050.0	0.569	22050.0	-49.1	
72	Waveform 1	1	354.081952975	354.594430300	0.0	22050.0	0.512	22050.0		
72	Spectrogram 1	1	354.081952975	354.594430300	0.0	22050.0	0.512	22050.0	-48.4	
73	Waveform 1	1	385.097118605	385.514692722	0.0	22050.0	0.418	22050.0		
73	Spectrogram 1	1	385.097118605	385.514692722	0.0	22050.0	0.418	22050.0	-49.5	
74	Waveform 1	1	385.514692722	385.868998033	0.0	22050.0	0.354	22050.0		
74	Spectrogram 1	1	385.514692722	385.868998033	0.0	22050.0	0.354	22050.0	-46.2	
75	Waveform 1	1	385.881651794	386.210649583	0.0	22050.0	0.329	22050.0		
75	Spectrogram 1	1	385.881651794	386.210649583	0.0	22050.0	0.329	22050.0	-45.2	
76	Waveform 1	1	386.223303344	386.590262416	0.0	22050.0	0.367	22050.0		
76	Spectrogram 1	1	386.223303344	386.590262416	0.0	22050.0	0.367	22050.0	-45.4	
77	Waveform 1	1	386.590262416	386.900279564	0.0	22050.0	0.310	22050.0		
77	Spectrogram 1	1	386.590262416	386.900279564	0.0	22050.0	0.310	22050.0	-44.8	
78	Waveform 1	1	386.900279564	387.128047264	0.0	22050.0	0.228	22050.0		
78	Spectrogram 1	1	386.900279564	387.128047264	0.0	22050.0	0.228	22050.0	-46.1	
79	Waveform 1	1	387.128047264	387.324180561	0.0	22050.0	0.196	22050.0		
79	Spectrogram 1	1	387.128047264	387.324180561	0.0	22050.0	0.196	22050.0	-46.1	
80	Waveform 1	1	387.343161203	387.615217067	0.0	22050.0	0.272	22050.0		
80	Spectrogram 1	1	387.343161203	387.615217067	0.0	22050.0	0.272	22050.0	-46.3	
81	Waveform 1	1	387.653178350	388.165655675	0.0	22050.0	0.512	22050.0		
81	Spectrogram 1	1	387.653178350	388.165655675	0.0	22050.0	0.512	22050.0	-46.5	
82	Waveform 1	1	388.867939417	389.456339308	0.0	22050.0	0.588	22050.0		
82	Spectrogram 1	1	388.867939417	389.456339308	0.0	22050.0	0.588	22050.0	-46.3	
83	Waveform 1	1	394.005763229	394.417010465	0.0	22050.0	0.411	22050.0		NA_u.move.tree_NA
83	Spectrogram 1	1	394.005763229	394.417010465	0.0	22050.0	0.411	22050.0	-41.7	NA_u.move.tree_NA
84	Waveform 1	1	394.429664226	394.840911462	0.0	22050.0	0.411	22050.0		NA_u.move.tree_NA
84	Spectrogram 1	1	394.429664226	394.840911462	0.0	22050.0	0.411	22050.0	-41.4	NA_u.move.tree_NA
85	Waveform 1	1	394.840911462	395.214197415	0.0	22050.0	0.373	22050.0		NA_u.move.tree_NA
85	Spectrogram 1	1	394.840911462	395.214197415	0.0	22050.0	0.373	22050.0	-41.4	NA_u.move.tree_NA
86	Waveform 1	1	395.214197415	395.562175846	0.0	22050.0	0.348	22050.0		NA_u.move.tree_NA
86	Spectrogram 1	1	395.214197415	395.562175846	0.0	22050.0	0.348	22050.0	-39.5	NA_u.move.tree_NA
87	Waveform 1	1	395.568502726	395.935461799	0.0	22050.0	0.367	22050.0		NA_u.move.tree_NA
87	Spectrogram 1	1	395.568502726	395.935461799	0.0	22050.0	0.367	22050.0	-39.9	NA_u.move.tree_NA
88	Waveform 1	1	395.922808038	396.277113349	0.0	22050.0	0.354	22050.0		NA_u.move.tree_NA
88	Spectrogram 1	1	395.922808038	396.277113349	0.0	22050.0	0.354	22050.0	-39.7	NA_u.move.tree_NA
89	Waveform 1	1	396.732648749	397.067973418	0.0	22050.0	0.335	22050.0		NA_u.move.tree_NA
89	Spectrogram 1	1	396.732648749	397.067973418	0.0	22050.0	0.335	22050.0	-45.0	NA_u.move.tree_NA
90	Waveform 1	1	397.112261582	397.656373310	0.0	22050.0	0.544	22050.0		NA_u.move.tree_NA
90	Spectrogram 1	1	397.112261582	397.656373310	0.0	22050.0	0.544	22050.0	-45.7	NA_u.move.tree_NA
91	Waveform 1	1	397.675353952	397.896794771	0.0	22050.0	0.221	22050.0		NA_u.move.tree_NA
91	Spectrogram 1	1	397.675353952	397.896794771	0.0	22050.0	0.221	22050.0	-45.9	NA_u.move.tree_NA
92	Waveform 1	1	398.540555610	398.761996430	0.0	22050.0	0.221	22050.0		
92	Spectrogram 1	1	398.540555610	398.761996430	0.0	22050.0	0.221	22050.0	-46.5	
93	Waveform 1	1	398.761996430	398.945475966	0.0	22050.0	0.183	22050.0		
93	Spectrogram 1	1	398.761996430	398.945475966	0.0	22050.0	0.183	22050.0	-46.3	
94	Waveform 1	1	399.824912363	400.103295107	0.0	22050.0	0.278	22050.0		
94	Spectrogram 1	1	399.824912363	400.103295107	0.0	22050.0	0.278	22050.0	-48.5	
95	Waveform 1	1	400.109621988	400.400658494	0.0	22050.0	0.291	22050.0		
95	Spectrogram 1	1	400.109621988	400.400658494	0.0	22050.0	0.291	22050.0	-48.5	
96	Waveform 1	1	400.780271327	401.052327191	0.0	22050.0	0.272	22050.0		
96	Spectrogram 1	1	400.780271327	401.052327191	0.0	22050.0	0.272	22050.0	-48.3	
97	Waveform 1	1	401.033346549	401.590112038	0.0	22050.0	0.557	22050.0		
97	Spectrogram 1	1	401.033346549	401.590112038	0.0	22050.0	0.557	22050.0	-49.7	
98	Waveform 1	1	413.414856653	413.642624353	0.0	22050.0	0.228	22050.0		
98	Spectrogram 1	1	413.414856653	413.642624353	0.0	22050.0	0.228	22050.0	-46.1	
99	Waveform 1	1	413.686912517	413.845084531	0.0	22050.0	0.158	22050.0		
99	Spectrogram 1	1	413.686912517	413.845084531	0.0	22050.0	0.158	22050.0	-45.9	
100	Waveform 1	1	413.845084531	414.034890947	0.0	22050.0	0.190	22050.0		
100	Spectrogram 1	1	413.845084531	414.034890947	0.0	22050.0	0.190	22050.0	-44.3	
101	Waveform 1	1	414.034890947	414.275312409	0.0	22050.0	0.240	22050.0		
101	Spectrogram 1	1	414.034890947	414.275312409	0.0	22050.0	0.240	22050.0	-45.7	
102	Waveform 1	1	414.275312409	414.465118825	0.0	22050.0	0.190	22050.0		
102	Spectrogram 1	1	414.275312409	414.465118825	0.0	22050.0	0.190	22050.0	-45.8	
103	Waveform 1	1	414.465118825	414.705540286	0.0	22050.0	0.240	22050.0		
103	Spectrogram 1	1	414.465118825	414.705540286	0.0	22050.0	0.240	22050.0	-44.3	
104	Waveform 1	1	414.705540286	414.933307986	0.0	22050.0	0.228	22050.0		
104	Spectrogram 1	1	414.705540286	414.933307986	0.0	22050.0	0.228	22050.0	-44.7	
105	Waveform 1	1	414.933307986	415.148421925	0.0	22050.0	0.215	22050.0		
105	Spectrogram 1	1	414.933307986	415.148421925	0.0	22050.0	0.215	22050.0	-45.2	
106	Waveform 1	1	415.211690731	415.357208984	0.0	22050.0	0.146	22050.0		
106	Spectrogram 1	1	415.211690731	415.357208984	0.0	22050.0	0.146	22050.0	-44.3	
107	Waveform 1	1	415.376189625	415.572322923	0.0	22050.0	0.196	22050.0		
107	Spectrogram 1	1	415.376189625	415.572322923	0.0	22050.0	0.196	22050.0	-45.5	
108	Waveform 1	1	415.572322923	415.800090623	0.0	22050.0	0.228	22050.0		
108	Spectrogram 1	1	415.572322923	415.800090623	0.0	22050.0	0.228	22050.0	-46.3	
109	Waveform 1	1	415.806417503	416.002550800	0.0	22050.0	0.196	22050.0		
109	Spectrogram 1	1	415.806417503	416.002550800	0.0	22050.0	0.196	22050.0	-47.5	
110	Waveform 1	1	423.324137151	423.874575759	0.0	22050.0	0.550	22050.0		sqs.04_perched_NA
110	Spectrogram 1	1	423.324137151	423.874575759	0.0	22050.0	0.550	22050.0	-45.3	sqs.04_perched_NA
111	Waveform 1	1	426.078307971	426.483228327	0.0	22050.0	0.405	22050.0		
111	Spectrogram 1	1	426.078307971	426.483228327	0.0	22050.0	0.405	22050.0	-46.6	
112	Waveform 1	1	426.489555207	426.679361624	0.0	22050.0	0.190	22050.0		
112	Spectrogram 1	1	426.489555207	426.679361624	0.0	22050.0	0.190	22050.0	-48.5	
113	Waveform 1	1	426.679361624	426.875494921	0.0	22050.0	0.196	22050.0		
113	Spectrogram 1	1	426.679361624	426.875494921	0.0	22050.0	0.196	22050.0	-46.4	
114	Waveform 1	1	426.875494921	427.071628219	0.0	22050.0	0.196	22050.0		
114	Spectrogram 1	1	426.875494921	427.071628219	0.0	22050.0	0.196	22050.0	-46.6	
115	Waveform 1	1	427.077955099	427.286742157	0.0	22050.0	0.209	22050.0		
115	Spectrogram 1	1	427.077955099	427.286742157	0.0	22050.0	0.209	22050.0	-47.1	
116	Waveform 1	1	428.666002119	429.077249355	0.0	22050.0	0.411	22050.0		
116	Spectrogram 1	1	428.666002119	429.077249355	0.0	22050.0	0.411	22050.0	-47.8	
117	Waveform 1	1	429.051941833	429.444208427	0.0	22050.0	0.392	22050.0		
117	Spectrogram 1	1	429.051941833	429.444208427	0.0	22050.0	0.392	22050.0	-47.3	
118	Waveform 1	1	429.444208427	429.823821260	0.0	22050.0	0.380	22050.0		
118	Spectrogram 1	1	429.444208427	429.823821260	0.0	22050.0	0.380	22050.0	-47.5	
119	Waveform 1	1	429.842801902	430.102204005	0.0	22050.0	0.259	22050.0		
119	Spectrogram 1	1	429.842801902	430.102204005	0.0	22050.0	0.259	22050.0	-48.0	
120	Waveform 1	1	430.114857766	430.399567391	0.0	22050.0	0.285	22050.0		
120	Spectrogram 1	1	430.114857766	430.399567391	0.0	22050.0	0.285	22050.0	-47.9	
121	Waveform 1	1	430.399567391	430.614681330	0.0	22050.0	0.215	22050.0		
121	Spectrogram 1	1	430.399567391	430.614681330	0.0	22050.0	0.215	22050.0	-47.0	
122	Waveform 1	1	430.614681330	430.817141508	0.0	22050.0	0.202	22050.0		
122	Spectrogram 1	1	430.614681330	430.817141508	0.0	22050.0	0.202	22050.0	-48.2	
123	Waveform 1	1	430.817141508	431.076543611	0.0	22050.0	0.259	22050.0		
123	Spectrogram 1	1	430.817141508	431.076543611	0.0	22050.0	0.259	22050.0	-48.2	
124	Waveform 1	1	432.022215338	432.306924963	0.0	22050.0	0.285	22050.0		
124	Spectrogram 1	1	432.022215338	432.306924963	0.0	22050.0	0.285	22050.0	-48.7	
125	Waveform 1	1	434.426429949	434.983195438	0.0	22050.0	0.557	22050.0		
125	Spectrogram 1	1	434.426429949	434.983195438	0.0	22050.0	0.557	22050.0	-47.9	
126	Waveform 1	1	435.173001855	435.742421105	0.0	22050.0	0.569	22050.0		
126	Spectrogram 1	1	435.173001855	435.742421105	0.0	22050.0	0.569	22050.0	-45.3	
127	Waveform 1	1	435.748747986	436.159995222	0.0	22050.0	0.411	22050.0		
127	Spectrogram 1	1	435.748747986	436.159995222	0.0	22050.0	0.411	22050.0	-46.0	
128	Waveform 1	1	436.159995222	436.539608055	0.0	22050.0	0.380	22050.0		
128	Spectrogram 1	1	436.159995222	436.539608055	0.0	22050.0	0.380	22050.0	-44.3	
129	Waveform 1	1	436.547122082	436.945715557	0.0	22050.0	0.399	22050.0		
129	Spectrogram 1	1	436.547122082	436.945715557	0.0	22050.0	0.399	22050.0	-46.2	
130	Waveform 1	1	436.939388677	437.293693988	0.0	22050.0	0.354	22050.0		
130	Spectrogram 1	1	436.939388677	437.293693988	0.0	22050.0	0.354	22050.0	-47.2	
131	Waveform 1	1	437.958016446	438.173130385	0.0	22050.0	0.215	22050.0		
131	Spectrogram 1	1	437.958016446	438.173130385	0.0	22050.0	0.215	22050.0	-50.1	
132	Waveform 1	1	438.230072310	438.451513130	0.0	22050.0	0.221	22050.0		
132	Spectrogram 1	1	438.230072310	438.451513130	0.0	22050.0	0.221	22050.0	-48.7	
133	Waveform 1	1	438.451513130	438.634992666	0.0	22050.0	0.183	22050.0		
133	Spectrogram 1	1	438.451513130	438.634992666	0.0	22050.0	0.183	22050.0	-46.3	
134	Waveform 1	1	438.647646427	438.862760366	0.0	22050.0	0.215	22050.0		
134	Spectrogram 1	1	438.647646427	438.862760366	0.0	22050.0	0.215	22050.0	-47.5	
135	Waveform 1	1	438.862760366	439.153796871	0.0	22050.0	0.291	22050.0		
135	Spectrogram 1	1	438.862760366	439.153796871	0.0	22050.0	0.291	22050.0	-48.5	
136	Waveform 1	1	444.244564396	444.725407318	0.0	22050.0	0.481	22050.0		
136	Spectrogram 1	1	444.244564396	444.725407318	0.0	22050.0	0.481	22050.0	-45.8	
137	Waveform 1	1	462.045641126	462.349331393	0.0	22050.0	0.304	22050.0		
137	Spectrogram 1	1	462.045641126	462.349331393	0.0	22050.0	0.304	22050.0	-47.8	
138	Waveform 1	1	462.646694779	462.925077523	0.0	22050.0	0.278	22050.0		
138	Spectrogram 1	1	462.646694779	462.925077523	0.0	22050.0	0.278	22050.0	-43.1	
139	Waveform 1	1	477.674620333	478.016271883	0.0	22050.0	0.342	22050.0		
139	Spectrogram 1	1	477.674620333	478.016271883	0.0	22050.0	0.342	22050.0	-44.2	
140	Waveform 1	1	478.022598764	478.357923433	0.0	22050.0	0.335	22050.0		
140	Spectrogram 1	1	478.022598764	478.357923433	0.0	22050.0	0.335	22050.0	-44.7	
141	Waveform 1	1	478.357923433	478.693248103	0.0	22050.0	0.335	22050.0		
141	Spectrogram 1	1	478.357923433	478.693248103	0.0	22050.0	0.335	22050.0	-44.9	
142	Waveform 1	1	478.693248103	479.060207175	0.0	22050.0	0.367	22050.0		
142	Spectrogram 1	1	478.693248103	479.060207175	0.0	22050.0	0.367	22050.0	-44.0	
143	Waveform 1	1	479.085514697	479.433493128	0.0	22050.0	0.348	22050.0		
143	Spectrogram 1	1	479.085514697	479.433493128	0.0	22050.0	0.348	22050.0	-41.5	
144	Waveform 1	1	483.436037196	483.821976910	0.0	22050.0	0.386	22050.0		
144	Spectrogram 1	1	483.436037196	483.821976910	0.0	22050.0	0.386	22050.0	-44.2	
145	Waveform 1	1	497.147971595	497.356758653	0.0	22050.0	0.209	22050.0		
