Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
129	Waveform 1	1	158.506174605	159.028036721	0.0	22050.0	0.522	22050.0		u.sqs.01_u.moving.tree_NA
129	Spectrogram 1	1	158.506174605	159.028036721	0.0	22050.0	0.522	22050.0	-45.0	u.sqs.01_u.moving.tree_NA
130	Waveform 1	1	162.319221611	162.575730109	0.0	22050.0	0.257	22050.0		
130	Spectrogram 1	1	162.319221611	162.575730109	0.0	22050.0	0.257	22050.0	-45.1	
131	Waveform 1	1	175.679767724	175.953966463	0.0	22050.0	0.274	22050.0		sqs.01_agitated_NA
131	Spectrogram 1	1	175.679767724	175.953966463	0.0	22050.0	0.274	22050.0	-44.1	sqs.01_agitated_NA
132	Waveform 1	1	176.254700564	176.515631622	0.0	22050.0	0.261	22050.0		sqs.01_u.agitated_NA
132	Spectrogram 1	1	176.254700564	176.515631622	0.0	22050.0	0.261	22050.0	-45.3	sqs.01_u.agitated_NA
133	Waveform 1	1	177.085737493	177.576641687	0.0	22050.0	0.491	22050.0		
133	Spectrogram 1	1	177.085737493	177.576641687	0.0	22050.0	0.491	22050.0	-45.7	
134	Waveform 1	1	177.651825212	178.133884285	0.0	22050.0	0.482	22050.0		
134	Spectrogram 1	1	177.651825212	178.133884285	0.0	22050.0	0.482	22050.0	-47.0	
135	Waveform 1	1	217.098821861	217.368598040	0.0	22050.0	0.270	22050.0		sqs.02_NA_NA
135	Spectrogram 1	1	217.098821861	217.368598040	0.0	22050.0	0.270	22050.0	-45.1	sqs.02_NA_NA
137	Waveform 1	1	224.837493579	225.111692318	0.0	22050.0	0.274	22050.0		sqs.02_nest_NA
137	Spectrogram 1	1	224.837493579	225.111692318	0.0	22050.0	0.274	22050.0	-43.8	sqs.02_nest_NA
