Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
18	Spectrogram 1	1	63.165796048	63.368873454	0.0	22050.0	0.203	22050.0	-46.0	
19	Waveform 1	1	65.880538241	66.128038829	0.0	22050.0	0.248	22050.0		
19	Spectrogram 1	1	65.880538241	66.128038829	0.0	22050.0	0.248	22050.0	-46.6	
20	Waveform 1	1	73.696891288	73.982468889	0.0	22050.0	0.286	22050.0		
20	Spectrogram 1	1	73.696891288	73.982468889	0.0	22050.0	0.286	22050.0	-41.2	
21	Waveform 1	1	76.392949545	76.754681174	0.0	22050.0	0.362	22050.0		
21	Spectrogram 1	1	76.392949545	76.754681174	0.0	22050.0	0.362	22050.0	-45.9	
22	Waveform 1	1	76.875258384	77.236990013	0.0	22050.0	0.362	22050.0		
22	Spectrogram 1	1	76.875258384	77.236990013	0.0	22050.0	0.362	22050.0	-42.6	
23	Waveform 1	1	79.819880767	80.168920058	0.0	22050.0	0.349	22050.0		
23	Spectrogram 1	1	79.819880767	80.168920058	0.0	22050.0	0.349	22050.0	-43.1	
24	Waveform 1	1	81.754398753	81.938437652	0.0	22050.0	0.184	22050.0		
24	Spectrogram 1	1	81.754398753	81.938437652	0.0	22050.0	0.184	22050.0	-47.2	
25	Waveform 1	1	97.234560648	97.475715068	0.0	22050.0	0.241	22050.0		
25	Spectrogram 1	1	97.234560648	97.475715068	0.0	22050.0	0.241	22050.0	-40.3	
26	Waveform 1	1	97.602638446	97.938985399	0.0	22050.0	0.336	22050.0		
26	Spectrogram 1	1	97.602638446	97.938985399	0.0	22050.0	0.336	22050.0	-41.4	
27	Waveform 1	1	100.444776661	100.920739331	0.0	22050.0	0.476	22050.0		
27	Spectrogram 1	1	100.444776661	100.920739331	0.0	22050.0	0.476	22050.0	-43.8	
28	Waveform 1	1	111.515414510	111.902530814	0.0	22050.0	0.387	22050.0		
28	Spectrogram 1	1	111.515414510	111.902530814	0.0	22050.0	0.387	22050.0	-43.4	
29	Waveform 1	1	116.667203821	117.009896943	0.0	22050.0	0.343	22050.0		
29	Spectrogram 1	1	116.667203821	117.009896943	0.0	22050.0	0.343	22050.0	-43.5	
30	Waveform 1	1	148.287765502	148.624112455	0.0	22050.0	0.336	22050.0		
30	Spectrogram 1	1	148.287765502	148.624112455	0.0	22050.0	0.336	22050.0	-46.4	
31	Waveform 1	1	149.290460192	149.576037794	0.0	22050.0	0.286	22050.0		
31	Spectrogram 1	1	149.290460192	149.576037794	0.0	22050.0	0.286	22050.0	-47.6	
32	Waveform 1	1	151.269046790	151.567316729	0.0	22050.0	0.298	22050.0		
32	Spectrogram 1	1	151.269046790	151.567316729	0.0	22050.0	0.298	22050.0	-43.9	
33	Waveform 1	1	151.814817317	152.144818102	0.0	22050.0	0.330	22050.0		
33	Spectrogram 1	1	151.814817317	152.144818102	0.0	22050.0	0.330	22050.0	-44.1	
34	Waveform 1	1	152.189241284	152.595396096	0.0	22050.0	0.406	22050.0		
34	Spectrogram 1	1	152.189241284	152.595396096	0.0	22050.0	0.406	22050.0	-43.0	
35	Waveform 1	1	152.639819278	152.982512400	0.0	22050.0	0.343	22050.0		
35	Spectrogram 1	1	152.639819278	152.982512400	0.0	22050.0	0.343	22050.0	-41.5	
36	Waveform 1	1	153.071358765	153.407705718	0.0	22050.0	0.336	22050.0		
36	Spectrogram 1	1	153.071358765	153.407705718	0.0	22050.0	0.336	22050.0	-39.0	
37	Waveform 1	1	155.970494251	156.186263994	0.0	22050.0	0.216	22050.0		
37	Spectrogram 1	1	155.970494251	156.186263994	0.0	22050.0	0.216	22050.0	-38.1	
38	Waveform 1	1	158.731077735	158.991270661	0.0	22050.0	0.260	22050.0		
38	Spectrogram 1	1	158.731077735	158.991270661	0.0	22050.0	0.260	22050.0	-43.5	
39	Waveform 1	1	165.429796085	165.721719855	0.0	22050.0	0.292	22050.0		
39	Spectrogram 1	1	165.429796085	165.721719855	0.0	22050.0	0.292	22050.0	-39.7	
40	Waveform 1	1	166.508644802	166.794222404	0.0	22050.0	0.286	22050.0		
40	Spectrogram 1	1	166.508644802	166.794222404	0.0	22050.0	0.286	22050.0	-40.1	
41	Waveform 1	1	166.895761107	167.194031047	0.0	22050.0	0.298	22050.0		
41	Spectrogram 1	1	166.895761107	167.194031047	0.0	22050.0	0.298	22050.0	-40.3	
42	Waveform 1	1	167.219415723	167.422493128	0.0	22050.0	0.203	22050.0		
42	Spectrogram 1	1	167.219415723	167.422493128	0.0	22050.0	0.203	22050.0	-39.3	
43	Waveform 1	1	167.409800790	167.663647548	0.0	22050.0	0.254	22050.0		
43	Spectrogram 1	1	167.409800790	167.663647548	0.0	22050.0	0.254	22050.0	-42.8	
44	Waveform 1	1	203.102830243	203.350330831	0.0	22050.0	0.248	22050.0		
44	Spectrogram 1	1	203.102830243	203.350330831	0.0	22050.0	0.248	22050.0	-40.4	
45	Waveform 1	1	204.016678569	204.372064029	0.0	22050.0	0.355	22050.0		
45	Spectrogram 1	1	204.016678569	204.372064029	0.0	22050.0	0.355	22050.0	-42.2	
46	Waveform 1	1	272.351412184	272.567181927	0.0	22050.0	0.216	22050.0		
46	Spectrogram 1	1	272.351412184	272.567181927	0.0	22050.0	0.216	22050.0	-44.5	
47	Waveform 1	1	272.611605110	272.814682515	0.0	22050.0	0.203	22050.0		
47	Spectrogram 1	1	272.611605110	272.814682515	0.0	22050.0	0.203	22050.0	-49.8	
48	Waveform 1	1	272.897182712	273.100260117	0.0	22050.0	0.203	22050.0		
48	Spectrogram 1	1	272.897182712	273.100260117	0.0	22050.0	0.203	22050.0	-45.9	
49	Waveform 1	1	271.355063662	271.729487629	0.0	22050.0	0.374	22050.0		
49	Spectrogram 1	1	271.355063662	271.729487629	0.0	22050.0	0.374	22050.0	-45.2	
50	Waveform 1	1	271.767564642	272.129296271	0.0	22050.0	0.362	22050.0		
50	Spectrogram 1	1	271.767564642	272.129296271	0.0	22050.0	0.362	22050.0	-44.2	
51	Waveform 1	1	281.816941937	282.070788694	0.0	22050.0	0.254	22050.0		
51	Spectrogram 1	1	281.816941937	282.070788694	0.0	22050.0	0.254	22050.0	-41.8	
52	Waveform 1	1	295.229079798	295.394080190	0.0	22050.0	0.165	22050.0		
52	Spectrogram 1	1	295.229079798	295.394080190	0.0	22050.0	0.165	22050.0	-49.0	
53	Waveform 1	1	295.444849541	295.724080974	0.0	22050.0	0.279	22050.0		
53	Spectrogram 1	1	295.444849541	295.724080974	0.0	22050.0	0.279	22050.0	-47.2	
54	Waveform 1	1	295.831965846	296.028697083	0.0	22050.0	0.197	22050.0		
54	Spectrogram 1	1	295.831965846	296.028697083	0.0	22050.0	0.197	22050.0	-47.3	
55	Waveform 1	1	297.412161909	297.627931653	0.0	22050.0	0.216	22050.0		
55	Spectrogram 1	1	297.412161909	297.627931653	0.0	22050.0	0.216	22050.0	-47.0	
56	Waveform 1	1	297.666008666	297.938893930	0.0	22050.0	0.273	22050.0		
56	Spectrogram 1	1	297.666008666	297.938893930	0.0	22050.0	0.273	22050.0	-43.9	
57	Waveform 1	1	298.052061434	298.248792671	0.0	22050.0	0.197	22050.0		
57	Spectrogram 1	1	298.052061434	298.248792671	0.0	22050.0	0.197	22050.0	-49.8	
58	Waveform 1	1	298.299562022	298.534370273	0.0	22050.0	0.235	22050.0		
58	Spectrogram 1	1	298.299562022	298.534370273	0.0	22050.0	0.235	22050.0	-48.4	
59	Waveform 1	1	298.819947875	299.080140801	0.0	22050.0	0.260	22050.0		
59	Spectrogram 1	1	298.819947875	299.080140801	0.0	22050.0	0.260	22050.0	-45.1	
