Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
47	Spectrogram 1	1	104.440564110	104.736280417	0.0	22050.0	0.296	22050.0	-44.9	
48	Waveform 1	1	104.725527097	105.010490083	0.0	22050.0	0.285	22050.0		
48	Spectrogram 1	1	104.725527097	105.010490083	0.0	22050.0	0.285	22050.0	-43.1	
49	Waveform 1	1	105.010490083	105.300829730	0.0	22050.0	0.290	22050.0		
49	Spectrogram 1	1	105.010490083	105.300829730	0.0	22050.0	0.290	22050.0	-44.2	
50	Waveform 1	1	105.284699749	105.580416056	0.0	22050.0	0.296	22050.0		
50	Spectrogram 1	1	105.284699749	105.580416056	0.0	22050.0	0.296	22050.0	-43.1	
51	Waveform 1	1	105.580416056	105.870755703	0.0	22050.0	0.290	22050.0		
51	Spectrogram 1	1	105.580416056	105.870755703	0.0	22050.0	0.290	22050.0	-46.1	
52	Waveform 1	1	105.854187211	106.160656838	0.0	22050.0	0.306	22050.0		
52	Spectrogram 1	1	105.854187211	106.160656838	0.0	22050.0	0.306	22050.0	-42.5	
53	Waveform 1	1	106.160656838	106.467126466	0.0	22050.0	0.306	22050.0		
53	Spectrogram 1	1	106.160656838	106.467126466	0.0	22050.0	0.306	22050.0	-47.3	
54	Waveform 1	1	106.445619825	106.757466112	0.0	22050.0	0.312	22050.0		
54	Spectrogram 1	1	106.445619825	106.757466112	0.0	22050.0	0.312	22050.0	-43.1	
55	Waveform 1	1	106.746712792	107.069312399	0.0	22050.0	0.323	22050.0		
55	Spectrogram 1	1	106.746712792	107.069312399	0.0	22050.0	0.323	22050.0	-48.3	
56	Waveform 1	1	107.069312399	107.354275386	0.0	22050.0	0.285	22050.0		
56	Spectrogram 1	1	107.069312399	107.354275386	0.0	22050.0	0.285	22050.0	-41.5	
57	Waveform 1	1	107.359652046	107.660745013	0.0	22050.0	0.301	22050.0		
57	Spectrogram 1	1	107.359652046	107.660745013	0.0	22050.0	0.301	22050.0	-50.0	
58	Waveform 1	1	107.660745013	107.956461320	0.0	22050.0	0.296	22050.0		
58	Spectrogram 1	1	107.660745013	107.956461320	0.0	22050.0	0.296	22050.0	-42.1	
59	Waveform 1	1	107.956461320	108.225294326	0.0	22050.0	0.269	22050.0		
59	Spectrogram 1	1	107.956461320	108.225294326	0.0	22050.0	0.269	22050.0	-48.9	
60	Waveform 1	1	108.225294326	108.537140613	0.0	22050.0	0.312	22050.0		
60	Spectrogram 1	1	108.225294326	108.537140613	0.0	22050.0	0.312	22050.0	-44.3	
61	Waveform 1	1	108.537140613	108.854363560	0.0	22050.0	0.317	22050.0		
61	Spectrogram 1	1	108.537140613	108.854363560	0.0	22050.0	0.317	22050.0	-45.3	
62	Waveform 1	1	108.854363560	109.133949887	0.0	22050.0	0.280	22050.0		
62	Spectrogram 1	1	108.854363560	109.133949887	0.0	22050.0	0.280	22050.0	-46.5	
63	Waveform 1	1	109.133949887	109.526446076	0.0	22050.0	0.392	22050.0		
63	Spectrogram 1	1	109.133949887	109.526446076	0.0	22050.0	0.392	22050.0	-40.7	
64	Waveform 1	1	112.163986305	112.427442651	0.0	22050.0	0.263	22050.0		
64	Spectrogram 1	1	112.163986305	112.427442651	0.0	22050.0	0.263	22050.0	-49.0	
65	Waveform 1	1	111.841386697	112.137103004	0.0	22050.0	0.296	22050.0		
65	Spectrogram 1	1	111.841386697	112.137103004	0.0	22050.0	0.296	22050.0	-52.4	
66	Waveform 1	1	112.486585912	112.798432199	0.0	22050.0	0.312	22050.0		
66	Spectrogram 1	1	112.486585912	112.798432199	0.0	22050.0	0.312	22050.0	-51.4	
67	Waveform 1	1	112.798432199	113.083395186	0.0	22050.0	0.285	22050.0		
67	Spectrogram 1	1	112.798432199	113.083395186	0.0	22050.0	0.285	22050.0	-47.0	
68	Waveform 1	1	113.083395186	113.384488153	0.0	22050.0	0.301	22050.0		
68	Spectrogram 1	1	113.083395186	113.384488153	0.0	22050.0	0.301	22050.0	-47.8	
69	Waveform 1	1	113.384488153	113.680204460	0.0	22050.0	0.296	22050.0		
69	Spectrogram 1	1	113.384488153	113.680204460	0.0	22050.0	0.296	22050.0	-48.7	
70	Waveform 1	1	113.680204460	113.992050747	0.0	22050.0	0.312	22050.0		
70	Spectrogram 1	1	113.680204460	113.992050747	0.0	22050.0	0.312	22050.0	-47.0	
71	Waveform 1	1	113.992050747	114.293143714	0.0	22050.0	0.301	22050.0		
71	Spectrogram 1	1	113.992050747	114.293143714	0.0	22050.0	0.301	22050.0	-47.2	
72	Waveform 1	1	114.346910315	114.578106700	0.0	22050.0	0.231	22050.0		
72	Spectrogram 1	1	114.346910315	114.578106700	0.0	22050.0	0.231	22050.0	-48.4	
73	Waveform 1	1	114.578106700	114.932966268	0.0	22050.0	0.355	22050.0		
73	Spectrogram 1	1	114.578106700	114.932966268	0.0	22050.0	0.355	22050.0	-49.0	
74	Waveform 1	1	114.932966268	115.250189215	0.0	22050.0	0.317	22050.0		
74	Spectrogram 1	1	114.932966268	115.250189215	0.0	22050.0	0.317	22050.0	-48.2	
75	Waveform 1	1	116.301614709	116.989827204	0.0	22050.0	0.688	22050.0		
75	Spectrogram 1	1	116.301614709	116.989827204	0.0	22050.0	0.688	22050.0	-50.4	
76	Waveform 1	1	117.070477106	117.618896439	0.0	22050.0	0.548	22050.0		
76	Spectrogram 1	1	117.070477106	117.618896439	0.0	22050.0	0.548	22050.0	-51.5	
77	Waveform 1	1	117.618896439	118.237212353	0.0	22050.0	0.618	22050.0		
77	Spectrogram 1	1	117.618896439	118.237212353	0.0	22050.0	0.618	22050.0	-53.9	
78	Waveform 1	1	115.849975258	116.280108068	0.0	22050.0	0.430	22050.0		
78	Spectrogram 1	1	115.849975258	116.280108068	0.0	22050.0	0.430	22050.0	-49.5	
79	Waveform 1	1	119.215764495	119.420077580	0.0	22050.0	0.204	22050.0		
79	Spectrogram 1	1	119.215764495	119.420077580	0.0	22050.0	0.204	22050.0	-50.2	
80	Waveform 1	1	223.079135704	223.304955429	0.0	22050.0	0.226	22050.0		
80	Spectrogram 1	1	223.079135704	223.304955429	0.0	22050.0	0.226	22050.0	-49.4	
81	Waveform 1	1	227.446507022	227.790613270	0.0	22050.0	0.344	22050.0		
81	Spectrogram 1	1	227.446507022	227.790613270	0.0	22050.0	0.344	22050.0	-53.0	
82	Waveform 1	1	231.306948990	231.484378774	0.0	22050.0	0.177	22050.0		
82	Spectrogram 1	1	231.306948990	231.484378774	0.0	22050.0	0.177	22050.0	-57.5	
83	Waveform 1	1	231.532768715	231.758588441	0.0	22050.0	0.226	22050.0		
83	Spectrogram 1	1	231.532768715	231.758588441	0.0	22050.0	0.226	22050.0	-55.0	
84	Waveform 1	1	231.758588441	232.016668126	0.0	22050.0	0.258	22050.0		
84	Spectrogram 1	1	231.758588441	232.016668126	0.0	22050.0	0.258	22050.0	-50.6	
85	Waveform 1	1	285.924564979	286.161138025	0.0	22050.0	0.237	22050.0		
85	Spectrogram 1	1	285.924564979	286.161138025	0.0	22050.0	0.237	22050.0	-47.3	
86	Waveform 1	1	788.065185343	788.468434853	0.0	22050.0	0.403	22050.0		
86	Spectrogram 1	1	788.065185343	788.468434853	0.0	22050.0	0.403	22050.0	-43.3	
87	Waveform 1	1	787.635052533	787.973782121	0.0	22050.0	0.339	22050.0		
87	Spectrogram 1	1	787.635052533	787.973782121	0.0	22050.0	0.339	22050.0	-42.1	
88	Waveform 1	1	787.339336227	787.661935834	0.0	22050.0	0.323	22050.0		
88	Spectrogram 1	1	787.339336227	787.661935834	0.0	22050.0	0.323	22050.0	-40.5	
89	Waveform 1	1	788.506071473	788.844801061	0.0	22050.0	0.339	22050.0		
89	Spectrogram 1	1	788.506071473	788.844801061	0.0	22050.0	0.339	22050.0	-44.2	
90	Waveform 1	1	788.898567662	789.328700472	0.0	22050.0	0.430	22050.0		
90	Spectrogram 1	1	788.898567662	789.328700472	0.0	22050.0	0.430	22050.0	-46.1	
91	Waveform 1	1	789.425480354	789.941639726	0.0	22050.0	0.516	22050.0		
91	Spectrogram 1	1	789.425480354	789.941639726	0.0	22050.0	0.516	22050.0	-48.1	
92	Waveform 1	1	789.995406327	790.452422438	0.0	22050.0	0.457	22050.0		
92	Spectrogram 1	1	789.995406327	790.452422438	0.0	22050.0	0.457	22050.0	-49.2	
93	Waveform 1	1	790.516942359	790.801905346	0.0	22050.0	0.285	22050.0		
93	Spectrogram 1	1	790.516942359	790.801905346	0.0	22050.0	0.285	22050.0	-49.6	
94	Waveform 1	1	792.051759015	792.573295047	0.0	22050.0	0.522	22050.0		
94	Spectrogram 1	1	792.051759015	792.573295047	0.0	22050.0	0.522	22050.0	-49.7	
95	Waveform 1	1	862.494478442	862.865467990	0.0	22050.0	0.371	22050.0		
95	Spectrogram 1	1	862.494478442	862.865467990	0.0	22050.0	0.371	22050.0	-42.2	
96	Waveform 1	1	863.118171016	863.505290545	0.0	22050.0	0.387	22050.0		
96	Spectrogram 1	1	863.118171016	863.505290545	0.0	22050.0	0.387	22050.0	-44.4	
97	Waveform 1	1	863.505290545	863.795630192	0.0	22050.0	0.290	22050.0		
97	Spectrogram 1	1	863.505290545	863.795630192	0.0	22050.0	0.290	22050.0	-46.7	
98	Waveform 1	1	866.345182479	866.710795367	0.0	22050.0	0.366	22050.0		
98	Spectrogram 1	1	866.345182479	866.710795367	0.0	22050.0	0.366	22050.0	-50.7	
99	Waveform 1	1	866.834458550	867.092538236	0.0	22050.0	0.258	22050.0		
99	Spectrogram 1	1	866.834458550	867.092538236	0.0	22050.0	0.258	22050.0	-44.7	
100	Waveform 1	1	867.157058157	867.409761183	0.0	22050.0	0.253	22050.0		
100	Spectrogram 1	1	867.157058157	867.409761183	0.0	22050.0	0.253	22050.0	-49.4	
101	Waveform 1	1	867.409761183	867.700100830	0.0	22050.0	0.290	22050.0		
101	Spectrogram 1	1	867.409761183	867.700100830	0.0	22050.0	0.290	22050.0	-45.3	
102	Waveform 1	1	867.700100830	868.146363620	0.0	22050.0	0.446	22050.0		
102	Spectrogram 1	1	867.700100830	868.146363620	0.0	22050.0	0.446	22050.0	-50.2	
103	Waveform 1	1	883.244164470	883.695803920	0.0	22050.0	0.452	22050.0		sqs.01_NA_NA
103	Spectrogram 1	1	883.244164470	883.695803920	0.0	22050.0	0.452	22050.0	-49.1	sqs.01_NA_NA
104	Waveform 1	1	883.695803920	884.152820031	0.0	22050.0	0.457	22050.0		sqs.01_NA_NA
104	Spectrogram 1	1	883.695803920	884.152820031	0.0	22050.0	0.457	22050.0	-47.8	sqs.01_NA_NA
105	Waveform 1	1	890.888391117	891.167977443	0.0	22050.0	0.280	22050.0		sqs.01_NA_NA
105	Spectrogram 1	1	890.888391117	891.167977443	0.0	22050.0	0.280	22050.0	-45.5	sqs.01_NA_NA
106	Waveform 1	1	891.167977443	891.479823730	0.0	22050.0	0.312	22050.0		sqs.01_NA_NA
106	Spectrogram 1	1	891.167977443	891.479823730	0.0	22050.0	0.312	22050.0	-41.6	sqs.01_NA_NA
107	Waveform 1	1	891.469070410	891.883073239	0.0	22050.0	0.414	22050.0		sqs.01_NA_NA
107	Spectrogram 1	1	891.469070410	891.883073239	0.0	22050.0	0.414	22050.0	-43.1	sqs.01_NA_NA
108	Waveform 1	1	892.518026614	893.163225829	0.0	22050.0	0.645	22050.0		sqs.01_NA_NA
108	Spectrogram 1	1	892.518026614	893.163225829	0.0	22050.0	0.645	22050.0	-46.7	sqs.01_NA_NA
109	Waveform 1	1	893.227745750	893.813801704	0.0	22050.0	0.586	22050.0		sqs.01_NA_NA
109	Spectrogram 1	1	893.227745750	893.813801704	0.0	22050.0	0.586	22050.0	-48.3	sqs.01_NA_NA
110	Waveform 1	1	894.114894671	894.555780801	0.0	22050.0	0.441	22050.0		sqs.01_NA_NA
110	Spectrogram 1	1	894.114894671	894.555780801	0.0	22050.0	0.441	22050.0	-50.0	sqs.01_NA_NA
111	Waveform 1	1	894.620300722	894.932147009	0.0	22050.0	0.312	22050.0		sqs.01_NA_NA
111	Spectrogram 1	1	894.620300722	894.932147009	0.0	22050.0	0.312	22050.0	-44.2	sqs.01_NA_NA
